id,amount_tsh,longitude,latitude
33499,2000,35.76791331,-8.02957897
55341,0,33.56431034,-9.25820392
32787,0,35.85566802,-4.17557644
51862,300,37.65821502,-3.66564553
3147,0,35.89906616,-4.50714626
32785,0,29.72494936,-4.61325133
26812,50,38.55634129,-10.19500183
56365,0,34.69591882,-9.8067261
64973,5000,34.61487842,-9.23305878
181,0,31.6006426,-7.96717705
50008,0,34.03684149,-3.2551933
63935,500,36.05101502,-10.4410227
48218,0,35.02530089,-8.24159416
38584,0,33.61106156,-9.04486846
52468,0,31.56859609,-1.61881039
33654,10,35.57644682,-3.76715703
13614,6500,35.33125436,-4.46240816
26272,300,36.96537747,-7.67963121
25735,0,35.23890475,-8.21949998
41750,0,33.94750689,-3.36763055
71566,50,39.09309464,-6.95821579
72096,0,29.77851828,-4.46755974
21751,50,38.58685801,-6.37516819
43913,0,31.6678502,-2.78257696
60510,0,34.78304938,-4.84209349
56392,3000,31.10252675,-6.4275803
65608,0,33.11219333,-9.03775218
61448,0,36.66303288,-3.30675356
74224,500,35.15018857,-9.25725417
18395,0,32.18785748,-3.94984388
73991,500,36.6297793,-3.21790326
50250,0,32.8078416,-8.99710234
7909,600,34.5192003,-1.32106415
41275,0,30.7100997,-3.55244459
71941,0,34.0035643,-1.62086829
65606,0,33.6334683,-9.20619112
67860,0,37.58875981,-6.32162709
57696,500,34.72045673,-9.32492462
23959,0,33.02675416,-2.6344066
60916,0,33.18889235,-2.62311818
7561,0,0,-2.00E-08
65948,0,32.61375138,-2.5505827
73777,0,33.04499079,-2.94865428
1902,0,33.49710879,-3.34183089
21852,0,33.20987071,-3.65060284
32406,200,34.91507492,-10.53481395
5548,2400,35.02321539,-8.69891426
21694,25,34.5855239,-4.43878174
61554,0,35.84586669,-5.48203671
1657,0,38.07612217,-4.46612976
25140,0,33.14962428,-5.33411595
59721,3000,31.39147818,-7.46419324
30579,0,37.82378293,-4.15849974
52061,30,35.33297061,-3.51960296
68952,0,37.75704205,-4.02022567
4458,0,37.7560291,-7.12944302
33884,1000,36.06177874,-8.3640597
54527,500,30.12690998,-4.24142723
40916,0,33.70460065,-9.07820095
5728,1000,35.63897952,-7.84050378
70211,0,31.73378757,-8.7712775
36536,0,33.24449074,-9.31267012
33541,70,39.82708519,-10.72402365
38937,20,39.16886966,-7.37219361
40992,1000,33.40245685,-2.02313988
29603,0,34.35357324,-1.72889112
58374,500,34.65754276,-9.08752035
50515,0,0,-2.00E-08
63682,0,33.30724251,-4.41340099
35183,0,34.99814273,-4.18217123
46919,0,35.57910124,-4.1059173
61597,0,36.68623468,-8.15333238
32375,0,36.76927285,-6.29751037
37485,0,32.4836302,-9.05562784
69257,500,34.89205997,-8.90102058
41515,0,30.33068734,-5.58082281
17626,0,33.13264839,-4.0290301
37439,200,36.14594074,-8.94150867
67846,0,31.53235708,-8.11538034
11590,100,34.19385912,-1.61025818
25519,0,32.85958773,-4.40205958
30994,0,31.80343554,-5.01646223
24484,0,36.94010055,-3.346575
44373,500,32.99609259,-2.51604679
40194,0,38.6411521,-10.06326772
6313,0,33.44340467,-3.47750855
45052,0,38.61989651,-5.10940554
70717,0,37.54037888,-3.29621617
6726,0,37.23669524,-2.83817177
10298,0,0,-2.00E-08
20265,0,34.67699122,-5.1353467
6121,0,39.1016071,-10.78696336
69331,0,34.49209155,-9.57887131
32019,0,36.74681209,-3.08272078
8309,0,38.4774247,-10.12106542
5798,0,33.39004507,-2.66318485
72044,0,32.78351194,-4.19727111
49072,0,38.55274469,-4.94909342
54711,0,36.44672451,-5.88728651
20876,0,37.06047087,-3.0681161
68128,0,34.63845004,-1.79697158
73622,0,31.90993097,-3.21320553
67305,500,34.2093046,-9.39190125
68625,0,35.09744488,-9.55728389
34720,0,33.20313094,-4.21148761
17251,0,34.7320123,-9.69254048
31575,0,34.49918926,-1.52562928
55765,2500,37.29497899,-11.22766954
62376,0,34.06234566,-3.64592233
44307,0,38.62066641,-10.22022618
26011,5000,35.31918083,-4.47413061
40164,0,32.91062978,-9.21528768
54296,0,36.52314676,-3.39462901
71423,0,32.18963282,-3.66936027
36971,0,31.10511779,-1.7336107
58772,200,34.7006491,-1.75144862
64892,0,32.72457074,-4.13766325
32335,0,33.58981434,-9.21145884
32656,10,39.36153437,-10.30097952
43298,0,37.84484826,-4.18660787
1039,0,30.66683519,-2.67776096
62121,0,33.18899618,-9.15305772
49444,0,34.31658624,-3.10716128
70889,0,32.88751537,-4.19460104
38825,0,33.2484274,-8.8427768
60564,0,38.02682936,-10.55926121
4607,0,31.59844188,-1.86723536
43516,10,31.62767582,-7.9840739
55585,0,33.67594197,-8.95360137
20940,0,36.73863778,-3.444771
66678,0,39.01345395,-10.50287407
43450,1200,36.82197184,-10.61440493
46324,0,38.37047091,-5.07125752
30526,0,36.92958592,-7.72623254
46142,0,37.51061644,-3.26561323
20075,0,40.14506539,-10.31251405
8457,0,34.46875596,-8.95043856
36956,250,30.10957016,-4.50756724
36298,2000,31.15019249,-7.63368738
59313,0,35.94219833,-3.2043874
5321,0,35.31917099,-5.38640445
21063,0,34.64351801,-3.83562237
65889,0,31.60483123,-1.83895789
40248,50,34.03079242,-1.90258956
43242,0,33.92626859,-9.6695346
50325,0,34.53660953,-4.73746065
27872,0,35.82782583,-8.07654702
63456,1000,30.29402215,-4.97555359
31617,0,37.35556389,-3.47734492
54125,0,33.86565171,-9.32431466
35767,30,39.38310326,-10.29164012
27054,0,35.9531711,-3.44349902
34912,0,36.88485466,-3.34231328
10791,500,37.53420107,-6.24828692
20916,10,37.20120369,-3.26445314
29354,0,34.08313082,-3.10941624
9007,0,34.11619514,-2.90094121
10771,0,33.11403062,-2.43337629
52765,0,30.6867771,-1.27150814
12158,0,30.48896831,-3.66069166
32789,0,0,-2.00E-08
49719,0,36.89865016,-7.85384668
49464,0,31.50445466,-1.2309081
22230,0,36.42209544,-6.22591559
30384,0,33.35371187,-3.70257572
28558,200,38.63838467,-4.77713641
58841,0,30.50776139,-2.78401379
13008,20,38.24322201,-6.0780331
18866,5000,37.59710828,-3.70154623
41333,200,38.79797404,-5.18161615
44966,7,37.23473708,-3.22451508
68478,0,32.06814674,-8.68555954
63383,0,40.20104775,-10.28251979
16630,0,30.58865085,-2.66300145
47872,60,38.9853849,-7.69326621
31128,0,32.33048249,-4.36462635
29947,2000,35.84629864,-7.67504861
15033,100,38.98940018,-6.77485199
50951,0,33.53871727,-8.93441694
60346,0,32.95154118,-9.27848206
34621,2000,35.08944091,-9.8821428
9407,0,34.30615351,-3.01246882
5825,0,35.03895764,-9.44073757
28549,0,34.0431079,-4.06991472
45928,0,31.49601982,-1.5653031
1962,0,31.22676076,-6.33942121
36892,2500,35.66790911,-10.40726778
45671,0,31.83819975,-1.07665541
53567,0,34.50353415,-9.86250906
61117,0,36.47643819,-6.16459023
11320,0,33.32057072,-8.97632205
4599,0,32.97344071,-2.06682385
42015,1500,37.05947477,-11.37387436
61527,50,36.89561513,-10.76458368
25159,0,34.62155038,-1.90780182
4354,0,39.43958416,-10.58340415
32828,1000,35.43567445,-8.10267826
36691,1000,35.43026001,-4.25515925
57042,0,34.29100668,-3.18585071
20993,0,39.0578373,-7.39657615
28974,0,31.40899069,-1.01362562
73568,0,33.52542145,-3.39643653
14514,0,32.7217974,-3.8363912
29154,50,39.78361658,-10.47367697
56812,500,36.66449369,-8.14399587
71333,10,36.91069667,-3.43713555
9535,0,0,-2.00E-08
11536,0,30.57945534,-2.5786459
36830,0,30.50271107,-2.89859693
14923,20,34.77166367,-5.3571392
43273,0,36.91746214,-7.28031565
39019,0,34.15017346,-1.71627141
49591,0,39.45161827,-10.03797344
3651,0,33.63900001,-3.31311619
54112,0,31.83199693,-1.18103712
8993,0,34.72393454,-9.90919364
35863,0,34.93491152,-9.86104046
32208,0,33.90370551,-9.61482687
31389,0,34.5494229,-4.26737103
23689,50,37.59783244,-6.32589993
51698,50,34.01948225,-1.90178652
71998,0,36.92195097,-6.98620301
70927,0,37.36608892,-11.51388585
35560,0,33.61285262,-9.21715569
7766,0,33.23904504,-2.65057986
59210,0,38.7714966,-6.81908588
2263,0,32.95121919,-4.6297234
35907,0,30.50400233,-3.59201459
43918,1000,34.77724251,-4.50916703
20490,0,33.35862419,-4.01283016
67016,20,39.50880321,-8.52072346
29587,0,33.80711207,-8.73714209
9419,0,30.40317941,-5.57928904
41657,0,34.25991663,-3.18006609
52107,1000,38.97341951,-5.37628877
24238,0,0,-2.00E-08
9391,0,34.9089495,-11.17692004
30815,0,34.67347791,-5.10421015
60612,300,35.09408208,-9.08176668
41957,6000,40.07967828,-10.32505799
17478,20000,36.68391384,-3.34064335
66351,0,36.30836715,-6.36456747
55787,0,36.84115996,-6.18937959
42792,0,36.74876206,-3.35965531
42947,1000,37.37571687,-7.05637235
30088,0,0,-2.00E-08
69641,0,32.93355241,-9.02693557
56609,0,30.89800376,-1.58359278
2799,0,37.61457125,-6.75859852
17784,50,38.35848713,-6.63937232
38398,0,32.99307527,-2.06640381
44396,0,0,-2.00E-08
49974,50,35.4602274,-9.9012176
50302,0,32.52620098,-8.43986136
38132,0,37.63711685,-6.11886573
41381,0,32.94510841,-3.11822459
13312,1500,37.89242018,-4.36772162
42828,0,38.32355707,-4.6366295
20149,0,30.55532128,-7.05655361
60820,20,34.06454409,-6.01293371
20461,0,30.95312557,-3.29068903
16976,0,32.76813921,-3.91691102
22559,0,35.96111325,-4.78593236
37388,0,34.71785795,-9.81465767
18134,20,37.32000115,-3.37965568
65264,0,30.62786313,-3.56212103
72214,0,31.64979418,-1.84102973
72301,0,35.60704225,-5.64566134
40399,0,32.98482222,-2.75566267
57706,0,38.93091755,-10.8509658
10146,0,32.18228182,-2.44884017
22199,1000,33.95872218,-8.96659079
57966,0,36.79846836,-3.32985981
19780,0,35.00859833,-9.2658382
66577,0,34.66637157,-4.95476214
27812,0,39.07922339,-11.09054958
25473,0,33.55965519,-9.08220089
43577,0,34.04600235,-3.03161529
61935,0,36.25609498,-6.96019514
19680,0,34.97282245,-10.95971973
15214,500,34.61664819,-8.95993554
71890,500,34.61527147,-10.54295588
47548,0,31.67282812,-8.42582483
1844,0,34.31393854,-1.67022678
69591,500,39.36927339,-9.94066379
15255,50,35.02483506,-6.42737678
25879,0,36.83815344,-3.65057918
39233,0,33.63930028,-8.76040423
13774,2000,37.61875476,-3.78050024
40195,2000,35.66452466,-10.39260313
50854,30,36.98175393,-3.56489359
11296,0,34.39230802,-1.78033973
38,10,35.62256149,-3.49258308
41620,100,34.03054244,-9.25604671
11744,10,37.82320808,-6.95911092
15251,0,31.42570366,-1.56451726
29559,0,37.65501382,-3.91611123
62631,0,33.00033408,-4.26366158
13150,2000,35.92567446,-8.25920676
34780,50,40.02924895,-10.35626938
6149,0,0,-2.00E-08
12286,300,37.65550891,-3.66977676
26138,0,32.25412599,-4.54689853
48492,0,39.12328868,-10.85581944
74083,0,33.15007511,-3.85360194
47305,0,33.67021585,-1.73357182
695,50,38.99988051,-6.47906322
12192,0,36.91538438,-3.36165485
66634,0,33.6086738,-1.71520162
59064,1000,35.56569846,-7.94414518
59521,0,35.09547174,-9.55731905
52704,0,30.60788074,-3.61334349
45232,0,34.79368468,-8.20892553
60353,100,39.08194162,-7.00093651
66275,0,31.0873451,-1.33646599
42657,20,37.16699159,-6.24745324
1571,20000,39.19937534,-6.90192959
70722,0,35.80636809,-8.81138346
69796,250,30.21065022,-4.5002479
10706,200,37.90905315,-4.49898445
63500,0,32.60132275,-3.82544648
19566,0,32.70074054,-3.49948185
37031,0,33.74234878,-3.12816094
35012,50,39.25698522,-11.00160922
8997,0,32.40498082,-3.30785355
52447,0,33.7222049,-9.19614296
5628,6000,35.60382448,-7.8354713
37973,0,38.33173291,-4.4641115
42728,1000,34.98918511,-8.88147239
46218,0,33.16915552,-9.17123183
26898,250,29.89506223,-4.48634305
2761,0,38.90487403,-7.16356439
28454,0,32.69039087,-2.53771265
24945,500,30.42962722,-5.64298981
7008,0,33.34953299,-3.00107813
21588,0,33.02937359,-2.55897081
2568,0,31.43287285,-1.83654533
56810,0,35.70676912,-6.40208865
18501,500,37.73975803,-7.4009474
31278,0,33.70504533,-9.07503408
64101,0,36.98372721,-3.29304479
70976,1000,37.36987049,-11.26114339
25055,0,35.52114271,-10.71887986
73017,20,37.53041479,-6.437663
25726,10,35.4440882,-4.34118883
64351,0,38.71194847,-5.1020338
25843,50,38.89839893,-6.43774341
21432,300,37.65195319,-3.67374703
66265,20,37.44623044,-6.30776572
65120,0,36.13034356,-6.668257
48237,0,34.93996299,-4.6034699
66645,0,33.53821963,-8.93549474
67440,0,34.49494213,-5.69929358
40646,0,38.61721351,-5.2064183
28389,0,33.52035457,-2.52872393
33465,50,36.92250994,-7.43682747
27800,0,32.45320019,-5.12231997
4243,50,35.77456248,-7.161222
15814,0,38.01172336,-9.72790204
21069,50,39.46795389,-9.48738667
72248,0,31.50558886,-1.22342125
42704,1200,30.28666733,-4.47219817
62293,0,33.07287549,-3.80241637
58428,0,36.43083817,-5.81709914
27229,0,33.86522657,-9.60185873
16413,50,38.76904471,-10.12291247
48291,0,34.56343509,-8.94102261
22959,3000,34.37404838,-9.57953451
8599,0,35.83411272,-4.60935057
72572,0,37.39774899,-6.93985276
62450,0,39.16071662,-6.84153931
38317,500,34.67958492,-9.05511937
63406,0,36.8191638,-3.18081737
46194,30,38.40752735,-6.1175681
63105,20,38.34635214,-6.64078691
21869,50,38.01951449,-5.49360218
26499,0,33.86852375,-1.54812235
50089,250,30.09917398,-4.59734594
23997,0,38.7483385,-7.05960079
71511,0,33.30945458,-4.69304885
66196,2000,35.89757633,-7.72572149
1992,250,29.9131594,-4.54344052
5559,0,33.63593684,-3.33688512
46285,0,32.88676748,-2.03594016
72121,0,35.86611536,-10.54224796
70181,0,34.12656819,-3.08298628
44339,0,39.0978494,-6.96235668
18236,0,38.07571904,-4.46356039
64146,0,32.63586479,-5.0736565
50457,0,32.27942668,-2.50266878
6399,0,32.97123823,-8.99234877
64787,0,0,-2.00E-08
27659,0,32.9282248,-9.18990442
15812,0,32.74020002,-5.76604151
35712,500,34.3999313,-1.9431212
42802,0,0,-2.00E-08
35937,500,36.41393912,-8.65181291
66911,0,34.35807519,-1.73274171
68266,30,38.36818257,-5.17357272
8706,500,34.59266214,-8.94027123
66336,0,33.00436079,-4.20806412
39929,0,34.48599113,-9.69068334
11481,200,36.92992693,-7.18572311
29371,1200,35.10527094,-8.24683573
47873,0,0,-2.00E-08
9240,0,35.39642897,-10.64685203
44557,0,36.29154491,-2.98387831
105,0,37.56971427,-6.23019036
18023,0,38.50313083,-4.7715835
43974,0,36.22912374,-10.27044668
68856,200,36.76262294,-8.936938
16376,0,0,-2.00E-08
24785,500,34.99867611,-10.94300856
37596,0,37.99460351,-4.2599268
1374,0,34.48724095,-9.5797693
19413,0,38.01394709,-10.91708027
16912,30,39.33299708,-7.05860201
65803,13000,34.57948893,-4.19374105
8281,0,39.15227114,-6.97129369
69875,0,33.39332348,-1.83098745
26428,0,32.68543385,-4.50903095
32160,0,33.96457189,-1.76371722
72949,0,0,-2.00E-08
71043,0,35.03513134,-5.07477167
63046,0,35.15461815,-8.63947454
16381,25,37.47591727,-3.50706011
5709,200,36.79288836,-7.19382829
401,500,37.59524112,-3.74789663
33264,0,31.5077949,-1.9438207
68247,0,33.70444238,-3.19186346
54038,6000,35.58854886,-7.84888553
68147,0,0,-2.00E-08
47399,100,39.10557685,-6.94432067
26956,1000,30.5862235,-4.58159602
19543,2500,31.42407797,-8.03992047
23261,0,36.80621075,-3.50099317
63722,0,30.8099706,-2.84752409
3297,0,39.62003708,-9.32026405
27749,0,33.87140708,-3.13913212
13799,300,37.66169881,-3.68434138
47792,0,37.07978367,-3.21974892
3654,200,38.81675495,-5.25856923
46350,500,34.80187823,-9.12536646
24273,0,31.93514695,-5.06341038
64599,0,32.59692983,-3.79098261
44330,0,31.4847964,-1.40092164
68821,2500,38.3797797,-4.8230251
62402,3000,34.7290054,-9.71861676
15395,0,0,-2.00E-08
39258,500,34.49661605,-9.81924878
16259,0,31.70802256,-5.09802759
7165,0,30.59278066,-1.21671677
55085,5000,34.52128813,-9.09856251
26558,0,33.07367643,-9.4214322
12287,0,35.42434685,-10.57321237
471,0,33.85041604,-8.830581
11097,0,33.06209172,-2.45773558
43466,500,37.29565801,-6.42515981
61596,0,30.43135654,-5.61409492
34544,0,34.31672525,-3.09239017
51190,0,32.6521962,-2.45466065
54399,25,37.42790409,-3.47416825
7143,0,37.11273956,-3.17895221
19871,0,33.08102721,-4.26903839
27961,0,34.28559733,-9.27185124
51439,0,37.1002138,-3.27512956
37070,0,33.61021082,-9.34789932
64618,0,33.84715345,-8.82354167
38409,500,29.72930356,-4.74132021
54974,20,37.44697348,-6.30017464
70753,20,39.42128592,-10.24997135
35033,0,31.70198904,-2.36926369
29213,0,30.81858953,-3.05215025
52460,0,36.83951578,-3.32210114
42714,0,0,-2.00E-08
15131,0,36.82825471,-3.42419201
14133,0,30.71253859,-1.33066999
1086,0,31.16243542,-1.40666666
26064,0,34.89654412,-4.82142066
33524,200,37.77433358,-7.07825722
56218,0,36.3063707,-2.80238676
35606,5000,34.62202204,-9.19129556
50782,0,34.67093508,-11.13315823
7853,35,39.46169557,-10.84606901
32512,0,38.88918686,-8.49106169
17328,500,34.46782922,-9.80077696
66329,50,38.32527093,-6.45854091
47159,0,38.76831625,-5.05057528
1572,50,39.09311621,-6.95714587
6478,0,36.86174661,-3.21636245
23764,100,35.88018729,-10.22979298
8119,6,37.45159279,-3.29697806
54554,0,33.8894454,-1.65660431
38760,0,34.71060838,-1.79775957
43602,0,38.23694961,-4.5187007
71654,0,31.83709851,-1.08502962
11192,1000,37.84980807,-4.39849125
37279,0,31.91710191,-3.56400845
60343,50,38.39734694,-6.63966019
49489,0,39.11301821,-4.6714995
2303,0,33.10036203,-3.81606618
59422,0,38.97166624,-5.43040027
49711,0,32.5110094,-4.39905799
60520,0,38.33276358,-5.06552544
4416,0,39.19451972,-8.38831149
4668,500,37.80042365,-7.38102237
4176,3000,34.34270084,-9.5501139
64204,0,34.18103387,-3.02827686
7683,0,32.27407983,-3.36655723
53920,500,37.73861408,-7.40959874
72335,0,38.39437818,-10.98455964
11723,0,0,-2.00E-08
16241,100,29.70832758,-4.67333655
39508,5500,35.26599549,-4.0735647
9483,50,39.00725602,-6.49238802
71846,25,40.1098677,-10.27818196
35227,0,37.52345977,-11.13877777
42446,0,34.34996814,-1.43455715
64795,20,38.51113192,-7.86227717
49353,0,32.55796043,-9.17270732
34921,10,38.84330188,-6.58309966
57342,0,35.46966324,-4.20478054
11666,0,37.06242315,-3.18270253
54920,0,33.70758077,-8.92351747
49349,0,36.80567953,-8.05430267
67456,0,38.35616719,-6.38094621
61989,0,34.23277148,-9.3691559
51760,50,40.00990764,-10.20696326
68841,0,34.36285122,-8.69533062
56019,0,31.17472501,-1.49591688
29948,0,33.90302499,-9.43637778
5374,0,34.34411616,-9.33701406
51352,0,33.63670788,-3.33735592
36802,500,35.66345674,-4.3460572
68392,0,33.0988348,-3.80326147
73033,200,37.07606488,-6.79711977
38542,0,35.00534441,-11.04093876
46967,0,0,-2.00E-08
29644,0,0,-2.00E-08
23536,0,30.12010256,-4.66041942
59200,50,34.22613572,-4.44900796
32259,10,37.11145882,-3.22360364
12496,0,33.88750594,-1.39712194
53223,500,34.64356247,-8.96978309
55616,0,39.04607706,-7.06545605
40547,0,35.93590027,-7.53815136
35664,0,35.38246845,-3.20272411
28879,30,36.52913238,-8.09405243
19417,0,32.99884045,-8.54601185
53738,0,37.57139693,-3.05209979
66235,0,37.02565774,-3.16216277
21673,100,37.47069262,-3.76873929
17275,0,32.78245167,-8.99671178
56326,50,33.96406902,-1.76452439
59671,200,36.91909856,-7.20312321
48950,0,32.23531101,-5.08386993
33091,0,33.70648227,-3.05177428
32591,300,34.92123519,-8.97888017
32078,0,34.95879177,-4.9521208
68872,33,37.39545104,-3.43082611
3314,0,32.65669038,-3.53624177
57249,0,39.48042176,-6.93036716
72167,0,35.56077105,-4.21989142
13985,0,37.72791421,-3.69148166
31017,0,38.26241296,-4.6694437
39985,0,34.61780522,-5.16770143
59933,0,36.77643531,-3.34668731
12868,3000,34.78745024,-9.72374162
65653,0,31.73876932,-1.61341543
51610,250,30.18818492,-4.58556433
43077,0,38.65042961,-7.35416882
4536,30,34.73745832,-4.28017847
56450,0,32.57150745,-8.95944645
36163,0,38.65692706,-9.21065328
37459,0,37.13758021,-3.18295735
9309,0,36.01616214,-10.74877036
21998,0,32.75934636,-9.09891283
47158,20,39.95739579,-10.23998512
41768,6000,38.0551336,-4.2651022
64760,0,37.56323842,-3.50862426
1019,0,35.51036731,-6.28503664
70459,0,29.98459821,-4.66359247
25811,0,38.38725709,-4.6040629
63690,1000,35.949819,-10.63400998
14857,200,37.15257161,-6.68253193
40550,30,38.49800427,-5.24553046
61118,0,37.18731244,-5.39813132
59750,0,36.69344488,-3.34183787
23541,0,33.99921867,-9.44605364
61669,2000,31.35251526,-6.44924209
4313,0,33.69007445,-8.90798359
16297,0,33.7820612,-3.06162349
54942,0,33.04606619,-9.31388132
61600,0,33.05887156,-2.05722748
17591,6,37.51910499,-3.41405524
38566,0,33.7652061,-8.97311617
2766,50,39.27988099,-10.85984489
2914,0,33.5434277,-3.13135741
25951,0,38.7192132,-5.14937876
26284,0,34.26755855,-1.66906534
18001,0,39.18062853,-6.94495738
16848,50,39.38457608,-10.98104356
38920,0,33.28728181,-3.83430475
19392,0,32.41589009,-2.44955106
29676,500,34.52421658,-8.90377408
56067,0,36.32218269,-6.03031883
65714,0,32.92968021,-1.94406859
73026,0,30.90998382,-3.31113361
39574,0,32.91844822,-4.15525056
49008,0,31.73910277,-8.77169292
13934,0,36.79327894,-9.06350247
21496,0,33.95044012,-9.41782076
56833,0,35.98700194,-10.72521145
41223,0,0,-2.00E-08
3270,2000,34.78301766,-8.88754515
1656,0,31.5981814,-1.77996869
71449,6,37.46193191,-3.27285152
62922,0,33.60904565,-4.25524956
11355,33,37.4077457,-3.44946596
51084,0,33.13874798,-3.8633041
44920,0,30.99009042,-1.65932535
44074,0,30.6828704,-1.25131912
29796,0,34.59933506,-10.44672647
63382,0,36.00953399,-9.08649239
31309,0,36.44384046,-3.2280374
36157,0,33.32043674,-4.10752195
27134,0,0,-2.00E-08
67439,0,32.74301575,-8.8568593
61580,0,34.1804197,-3.61704542
11114,0,32.73304648,-5.64252738
16350,500,34.74210411,-9.18769846
54778,0,33.95950358,-9.49766765
28369,0,35.2019786,-5.1290253
61149,0,39.00015713,-5.17012404
64531,0,38.90726316,-6.44146588
38036,0,34.09632208,-3.9462615
73030,0,36.13784526,-10.27846956
23841,50,39.86382178,-10.21527479
63684,0,33.51763042,-2.75273689
5351,200,36.69417839,-8.13820286
42589,0,32.45167934,-4.41115535
58833,100,34.06964941,-9.30512037
9630,500,34.8790562,-8.86266694
34935,0,34.42253009,-1.58017608
46777,10000,35.28359977,-4.13886927
11767,10,37.11562284,-3.25172876
42277,2000,34.78029185,-8.94429603
53918,500,34.6069325,-9.01811208
42631,0,0,-2.00E-08
43173,20,35.55915459,-4.35373217
19224,0,34.13696702,-8.81009765
10406,0,36.94680351,-7.81948917
37547,0,38.74612993,-7.05870407
37769,0,39.40154356,-6.87314777
65495,10,37.45602814,-3.39026668
4715,5000,34.57772213,-4.3995808
59550,0,35.93163531,-6.14219603
23430,50,36.68613961,-3.35566525
65740,1500,34.81816843,-9.54371225
18680,500,37.9272096,-4.41124327
7009,20,36.80880372,-3.48130333
22427,0,0,-2.00E-08
24271,0,34.59387579,-4.78623275
22370,0,30.54231262,-2.81812047
9389,0,33.78705434,-9.59205723
38109,20,37.56054639,-5.42920933
23925,20,37.31306152,-3.59928252
10239,0,36.57126041,-6.69674475
28572,0,35.10759064,-9.54821458
10485,0,32.88077241,-3.3058337
15900,0,33.86023272,-3.4699866
8430,0,37.22167902,-5.52347364
50809,5000,34.54911856,-9.20026786
13037,25,35.33595306,-3.54875683
55525,1200,35.00016224,-8.46567125
71020,0,30.53124744,-2.86545031
65129,50,39.07288225,-6.60633463
2659,1000,36.13949617,-10.46151284
71849,0,36.70896453,-3.32323264
52996,0,37.59178913,-6.15703017
9798,0,32.74416651,-4.93488062
52144,0,32.51657151,-9.16348379
16555,30,36.98920757,-3.54409937
72257,500,34.71200566,-8.8881498
46695,0,34.1743912,-2.92780241
21002,0,33.67261339,-3.67719954
44852,0,37.85245331,-7.12501751
13519,1000,37.91420064,-4.15146939
41300,500,34.50598017,-9.89431846
53504,0,31.0405965,-5.0731004
40127,0,32.48132492,-7.85625004
59119,0,37.23385903,-10.95806565
59295,0,34.87725804,-9.5936347
39674,0,34.92000929,-5.23551066
7893,4000,35.89024289,-8.22513143
9622,0,36.72499357,-3.46424032
8272,0,38.005415,-4.30239345
18454,0,39.29942519,-6.97716482
50356,0,33.35408202,-2.57731847
13363,0,35.8062606,-4.5954923
54367,0,33.50234361,-3.42004336
26911,0,31.59245753,-3.37953652
59185,50,31.60940631,-7.94025952
6588,1500,35.74231646,-10.82983178
35672,500,36.86352425,-6.2292477
6157,300,37.68190632,-3.62147218
50037,0,30.9073197,-3.31814645
3578,0,35.76053389,-6.22258017
44596,0,30.72397974,-2.70499454
19410,3000,30.25870003,-4.60769345
14774,250,29.8744295,-4.61437327
46941,0,30.73633214,-3.59597273
74140,0,32.74345296,-8.78766383
36798,0,34.73812027,-9.04932516
63811,0,35.84522674,-5.47977143
50565,50,38.8649373,-6.76821611
28786,0,0,-2.00E-08
7816,0,32.90785145,-2.69962939
64241,200,34.2246475,-1.44567656
58536,2000,35.06455773,-7.92686975
65810,300,37.18460505,-3.21476879
32265,0,36.35192978,-8.78359398
64678,2000,34.77896999,-8.94237656
31918,0,31.46383412,-8.32811202
1713,50,39.4336884,-7.09634074
68767,0,35.10252795,-9.54605854
42607,0,31.21135798,-3.03745672
19228,0,39.12088394,-6.90944294
4400,0,34.41469339,-1.57587582
21753,0,33.01334869,-2.60208505
73319,0,37.95612907,-4.45782588
30800,1000,35.46293144,-8.05738146
3646,0,37.3819267,-3.67634727
18315,0,30.50291325,-3.60339818
50047,0,36.48766882,-5.21948315
39192,0,31.10388808,-1.49609185
30514,0,37.33554475,-3.2970867
18591,0,37.6508429,-6.87231051
38684,0,37.30524465,-3.21624459
47970,0,38.53675496,-4.97719954
27688,50,34.3766031,-4.49206457
17615,0,31.36681164,-7.68262861
68985,0,36.14023366,-6.2050886
45570,0,32.00305763,-3.43611715
69901,100,35.2296251,-9.2665668
46407,0,37.61566974,-3.08943184
24260,300,36.99726355,-7.59098619
51634,0,31.42537045,-1.22995922
48005,0,32.10192713,-4.92182641
11180,0,31.20767479,-1.41654822
69081,20,37.31356457,-3.60020565
55866,50,38.93784903,-5.44466529
58226,0,37.96812228,-4.49968299
484,0,34.76130185,-1.78865122
2278,200,36.90079047,-7.84605072
29294,0,37.05907566,-6.81420455
42964,0,37.92980293,-4.17600265
28632,6,37.47851686,-3.34281485
61129,0,36.90191223,-3.31594854
73576,0,30.62610143,-3.8755814
69005,0,39.43075271,-7.09984523
70472,30,34.87444296,-4.19080822
7958,20,39.71626223,-9.85802395
51755,0,38.47042599,-4.9401626
10737,5000,34.32676257,-9.50641074
47415,0,33.88109266,-9.34881516
21707,0,0,-2.00E-08
22646,0,31.497117,-8.05230006
34581,20,37.35928941,-3.34177412
68818,0,36.11772859,-10.88328117
56272,500,35.68153863,-10.45521884
27755,100,34.22334987,-9.32710416
3244,0,33.5213909,-2.69663864
31285,0,35.62441017,-5.44540527
45978,150,29.77656039,-4.95712783
68743,30,35.14347457,-4.22770128
22147,0,36.8318147,-7.9945931
11874,0,34.34438246,-9.27887003
